Year,Region,Gender,Age_Group,Environment,Population
2023,"Balıkesir, Çanakkale-TR22",Male,85-89,Rural,1330.0
2023,"Bursa, Eskişehir, Bilecik-TR41",Male,85-89,Rural,353.0
2023,"Erzurum, Erzincan, Bayburt-TRA1",Male,85-89,Rural,570.0
2023,"Gaziantep, Adıyaman, Kilis-TRC1",Male,85-89,Rural,666.0
2023,"Hatay, Kahramanmaraş, Osmaniye-TR63",Male,85-89,Rural,311.0
2023,İstanbul-TR10,Male,85-89,Rural,0.0
2023,İzmir-TR31,Male,85-89,Rural,0.0
2023,"Kastamonu, Çankırı, Sinop-TR82",Male,85-89,Rural,1917.0
2023,"Kayseri, Sivas, Yozgat-TR72",Male,85-89,Rural,1428.0
2023,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir-TR71",Male,85-89,Rural,1699.0
2023,"Kocaeli, Sakarya, Düzce, Bolu, Yalova-TR42",Male,85-89,Rural,1203.0
2023,"Konya, Karaman-TR52",Male,85-89,Rural,372.0
2023,"Malatya, Elazığ, Bingöl, Tunceli-TRB1",Male,85-89,Rural,1215.0
2023,"Manisa, Afyonkarahisar, Kütahya, Uşak-TR33",Male,85-89,Rural,2404.0
2023,"Mardin, Batman, Şırnak, Siirt-TRC3",Male,85-89,Rural,476.0
2023,"Samsun, Tokat, Çorum, Amasya-TR83",Male,85-89,Rural,2686.0
2023,"Şanlıurfa, Diyarbakır-TRC2",Male,85-89,Rural,0.0
2023,"Tekirdağ, Edirne, Kırklareli-TR21",Male,85-89,Rural,1446.0
2023,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane-TR90",Male,85-89,Rural,2603.0
2023,"Van, Muş, Bitlis, Hakkari-TRB2",Male,85-89,Rural,419.0
2023,"Zonguldak, Karabük, Bartın-TR81",Male,85-89,Rural,1381.0
2024,"Adana, Mersin-TR62",Male,85-89,Rural,0.0
2024,"Ağrı, Kars, Iğdır, Ardahan-TRA2",Male,85-89,Rural,992.0
2024,Ankara-TR51,Male,85-89,Rural,0.0
2024,"Antalya, Isparta, Burdur-TR61",Male,85-89,Rural,1306.0
2024,"Aydın, Denizli, Muğla-TR32",Male,85-89,Rural,0.0
2024,"Balıkesir, Çanakkale-TR22",Male,85-89,Rural,1326.0
2024,"Bursa, Eskişehir, Bilecik-TR41",Male,85-89,Rural,352.0
2024,"Erzurum, Erzincan, Bayburt-TRA1",Male,85-89,Rural,514.0
2024,"Gaziantep, Adıyaman, Kilis-TRC1",Male,85-89,Rural,640.0
2024,"Hatay, Kahramanmaraş, Osmaniye-TR63",Male,85-89,Rural,331.0
2024,İstanbul-TR10,Male,85-89,Rural,0.0
2024,İzmir-TR31,Male,85-89,Rural,0.0
2024,"Kastamonu, Çankırı, Sinop-TR82",Male,85-89,Rural,1874.0
2024,"Kayseri, Sivas, Yozgat-TR72",Male,85-89,Rural,1415.0
2024,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir-TR71",Male,85-89,Rural,1645.0
2024,"Kocaeli, Sakarya, Düzce, Bolu, Yalova-TR42",Male,85-89,Rural,1213.0
2024,"Konya, Karaman-TR52",Male,85-89,Rural,368.0
2024,"Malatya, Elazığ, Bingöl, Tunceli-TRB1",Male,85-89,Rural,1132.0
2024,"Manisa, Afyonkarahisar, Kütahya, Uşak-TR33",Male,85-89,Rural,2404.0
2024,"Mardin, Batman, Şırnak, Siirt-TRC3",Male,85-89,Rural,454.0
2024,"Samsun, Tokat, Çorum, Amasya-TR83",Male,85-89,Rural,2554.0
2024,"Şanlıurfa, Diyarbakır-TRC2",Male,85-89,Rural,0.0
2024,"Tekirdağ, Edirne, Kırklareli-TR21",Male,85-89,Rural,1474.0
2024,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane-TR90",Male,85-89,Rural,2407.0
2024,"Van, Muş, Bitlis, Hakkari-TRB2",Male,85-89,Rural,443.0
2024,"Zonguldak, Karabük, Bartın-TR81",Male,85-89,Rural,1330.0
2025,"Adana, Mersin-TR62",Male,85-89,Rural,0.0
2025,"Ağrı, Kars, Iğdır, Ardahan-TRA2",Male,85-89,Rural,1037.0
2025,Ankara-TR51,Male,85-89,Rural,0.0
2025,"Antalya, Isparta, Burdur-TR61",Male,85-89,Rural,1416.0
2025,"Aydın, Denizli, Muğla-TR32",Male,85-89,Rural,0.0
2025,"Balıkesir, Çanakkale-TR22",Male,85-89,Rural,1361.0
2025,"Bursa, Eskişehir, Bilecik-TR41",Male,85-89,Rural,361.0
2025,"Erzurum, Erzincan, Bayburt-TRA1",Male,85-89,Rural,522.0
2025,"Gaziantep, Adıyaman, Kilis-TRC1",Male,85-89,Rural,730.0
2025,"Hatay, Kahramanmaraş, Osmaniye-TR63",Male,85-89,Rural,349.0
2025,İstanbul-TR10,Male,85-89,Rural,0.0
2025,İzmir-TR31,Male,85-89,Rural,0.0
2025,"Kastamonu, Çankırı, Sinop-TR82",Male,85-89,Rural,2116.0
2025,"Kayseri, Sivas, Yozgat-TR72",Male,85-89,Rural,1562.0
2025,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir-TR71",Male,85-89,Rural,1797.0
2025,"Kocaeli, Sakarya, Düzce, Bolu, Yalova-TR42",Male,85-89,Rural,1341.0
2025,"Konya, Karaman-TR52",Male,85-89,Rural,385.0
2025,"Malatya, Elazığ, Bingöl, Tunceli-TRB1",Male,85-89,Rural,1234.0
2025,"Manisa, Afyonkarahisar, Kütahya, Uşak-TR33",Male,85-89,Rural,2604.0
2025,"Mardin, Batman, Şırnak, Siirt-TRC3",Male,85-89,Rural,482.0
2025,"Samsun, Tokat, Çorum, Amasya-TR83",Male,85-89,Rural,2775.0
2025,"Şanlıurfa, Diyarbakır-TRC2",Male,85-89,Rural,0.0
2025,"Tekirdağ, Edirne, Kırklareli-TR21",Male,85-89,Rural,1542.0
2025,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane-TR90",Male,85-89,Rural,2472.0
2025,"Van, Muş, Bitlis, Hakkari-TRB2",Male,85-89,Rural,468.0
2025,"Zonguldak, Karabük, Bartın-TR81",Male,85-89,Rural,1438.0
2007,"Adana, Mersin-TR62",Male,85-89,Urban,1388.0
2007,"Ağrı, Kars, Iğdır, Ardahan-TRA2",Male,85-89,Urban,476.0
2007,Ankara-TR51,Male,85-89,Urban,3025.0
2007,"Antalya, Isparta, Burdur-TR61",Male,85-89,Urban,926.0
2007,"Aydın, Denizli, Muğla-TR32",Male,85-89,Urban,1033.0
2007,"Balıkesir, Çanakkale-TR22",Male,85-89,Urban,993.0
2007,"Bursa, Eskişehir, Bilecik-TR41",Male,85-89,Urban,2202.0
2007,"Erzurum, Erzincan, Bayburt-TRA1",Male,85-89,Urban,445.0
2007,"Gaziantep, Adıyaman, Kilis-TRC1",Male,85-89,Urban,806.0
2007,"Hatay, Kahramanmaraş, Osmaniye-TR63",Male,85-89,Urban,915.0
2007,İstanbul-TR10,Male,85-89,Urban,9852.0
2007,İzmir-TR31,Male,85-89,Urban,3162.0
2007,"Kastamonu, Çankırı, Sinop-TR82",Male,85-89,Urban,457.0
2007,"Kayseri, Sivas, Yozgat-TR72",Male,85-89,Urban,813.0
2007,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir-TR71",Male,85-89,Urban,615.0
2007,"Kocaeli, Sakarya, Düzce, Bolu, Yalova-TR42",Male,85-89,Urban,1298.0
2007,"Konya, Karaman-TR52",Male,85-89,Urban,919.0
2007,"Malatya, Elazığ, Bingöl, Tunceli-TRB1",Male,85-89,Urban,835.0
2007,"Manisa, Afyonkarahisar, Kütahya, Uşak-TR33",Male,85-89,Urban,1490.0
2007,"Mardin, Batman, Şırnak, Siirt-TRC3",Male,85-89,Urban,691.0
2007,"Samsun, Tokat, Çorum, Amasya-TR83",Male,85-89,Urban,1014.0
2007,"Şanlıurfa, Diyarbakır-TRC2",Male,85-89,Urban,892.0
2007,"Tekirdağ, Edirne, Kırklareli-TR21",Male,85-89,Urban,805.0
2007,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane-TR90",Male,85-89,Urban,853.0
2007,"Van, Muş, Bitlis, Hakkari-TRB2",Male,85-89,Urban,525.0
2007,"Zonguldak, Karabük, Bartın-TR81",Male,85-89,Urban,335.0
2008,"Adana, Mersin-TR62",Male,85-89,Urban,1414.0
2008,"Ağrı, Kars, Iğdır, Ardahan-TRA2",Male,85-89,Urban,384.0
2008,Ankara-TR51,Male,85-89,Urban,3309.0
2008,"Antalya, Isparta, Burdur-TR61",Male,85-89,Urban,1022.0
2008,"Aydın, Denizli, Muğla-TR32",Male,85-89,Urban,1137.0
2008,"Balıkesir, Çanakkale-TR22",Male,85-89,Urban,1006.0
2008,"Bursa, Eskişehir, Bilecik-TR41",Male,85-89,Urban,2448.0
2008,"Erzurum, Erzincan, Bayburt-TRA1",Male,85-89,Urban,437.0
2008,"Gaziantep, Adıyaman, Kilis-TRC1",Male,85-89,Urban,723.0
2008,"Hatay, Kahramanmaraş, Osmaniye-TR63",Male,85-89,Urban,919.0
2008,İstanbul-TR10,Male,85-89,Urban,8365.0
2008,İzmir-TR31,Male,85-89,Urban,3568.0
2008,"Kastamonu, Çankırı, Sinop-TR82",Male,85-89,Urban,457.0
2008,"Kayseri, Sivas, Yozgat-TR72",Male,85-89,Urban,846.0
2008,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir-TR71",Male,85-89,Urban,630.0
2008,"Kocaeli, Sakarya, Düzce, Bolu, Yalova-TR42",Male,85-89,Urban,1540.0
2008,"Konya, Karaman-TR52",Male,85-89,Urban,983.0
2008,"Malatya, Elazığ, Bingöl, Tunceli-TRB1",Male,85-89,Urban,789.0
2008,"Manisa, Afyonkarahisar, Kütahya, Uşak-TR33",Male,85-89,Urban,1530.0
2008,"Mardin, Batman, Şırnak, Siirt-TRC3",Male,85-89,Urban,451.0
2008,"Samsun, Tokat, Çorum, Amasya-TR83",Male,85-89,Urban,1036.0
2008,"Şanlıurfa, Diyarbakır-TRC2",Male,85-89,Urban,674.0
2008,"Tekirdağ, Edirne, Kırklareli-TR21",Male,85-89,Urban,832.0
2008,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane-TR90",Male,85-89,Urban,779.0
2008,"Van, Muş, Bitlis, Hakkari-TRB2",Male,85-89,Urban,425.0
2008,"Zonguldak, Karabük, Bartın-TR81",Male,85-89,Urban,367.0
2009,"Adana, Mersin-TR62",Male,85-89,Urban,1734.0
2009,"Ağrı, Kars, Iğdır, Ardahan-TRA2",Male,85-89,Urban,441.0
2009,Ankara-TR51,Male,85-89,Urban,3920.0
2009,"Antalya, Isparta, Burdur-TR61",Male,85-89,Urban,1261.0
2009,"Aydın, Denizli, Muğla-TR32",Male,85-89,Urban,1409.0
2009,"Balıkesir, Çanakkale-TR22",Male,85-89,Urban,1165.0
2009,"Bursa, Eskişehir, Bilecik-TR41",Male,85-89,Urban,2871.0
2009,"Erzurum, Erzincan, Bayburt-TRA1",Male,85-89,Urban,563.0
2009,"Gaziantep, Adıyaman, Kilis-TRC1",Male,85-89,Urban,883.0
2009,"Hatay, Kahramanmaraş, Osmaniye-TR63",Male,85-89,Urban,1137.0
2009,İstanbul-TR10,Male,85-89,Urban,9845.0
2009,İzmir-TR31,Male,85-89,Urban,4166.0
2009,"Kastamonu, Çankırı, Sinop-TR82",Male,85-89,Urban,543.0
2009,"Kayseri, Sivas, Yozgat-TR72",Male,85-89,Urban,1058.0
2009,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir-TR71",Male,85-89,Urban,706.0
2009,"Kocaeli, Sakarya, Düzce, Bolu, Yalova-TR42",Male,85-89,Urban,1888.0
2009,"Konya, Karaman-TR52",Male,85-89,Urban,1201.0
2009,"Malatya, Elazığ, Bingöl, Tunceli-TRB1",Male,85-89,Urban,942.0
2009,"Manisa, Afyonkarahisar, Kütahya, Uşak-TR33",Male,85-89,Urban,1819.0
2009,"Mardin, Batman, Şırnak, Siirt-TRC3",Male,85-89,Urban,599.0
2009,"Samsun, Tokat, Çorum, Amasya-TR83",Male,85-89,Urban,1282.0
2009,"Şanlıurfa, Diyarbakır-TRC2",Male,85-89,Urban,858.0
2009,"Tekirdağ, Edirne, Kırklareli-TR21",Male,85-89,Urban,966.0
2009,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane-TR90",Male,85-89,Urban,983.0
2009,"Van, Muş, Bitlis, Hakkari-TRB2",Male,85-89,Urban,541.0
2009,"Zonguldak, Karabük, Bartın-TR81",Male,85-89,Urban,425.0
2010,"Adana, Mersin-TR62",Male,85-89,Urban,2014.0
2010,"Ağrı, Kars, Iğdır, Ardahan-TRA2",Male,85-89,Urban,489.0
2010,Ankara-TR51,Male,85-89,Urban,4613.0
2010,"Antalya, Isparta, Burdur-TR61",Male,85-89,Urban,1485.0
2010,"Aydın, Denizli, Muğla-TR32",Male,85-89,Urban,1757.0
2010,"Balıkesir, Çanakkale-TR22",Male,85-89,Urban,1367.0
2010,"Bursa, Eskişehir, Bilecik-TR41",Male,85-89,Urban,3349.0
2010,"Erzurum, Erzincan, Bayburt-TRA1",Male,85-89,Urban,737.0
2010,"Gaziantep, Adıyaman, Kilis-TRC1",Male,85-89,Urban,1000.0
2010,"Hatay, Kahramanmaraş, Osmaniye-TR63",Male,85-89,Urban,1256.0
2010,İstanbul-TR10,Male,85-89,Urban,11415.0
2010,İzmir-TR31,Male,85-89,Urban,4851.0
2010,"Kastamonu, Çankırı, Sinop-TR82",Male,85-89,Urban,639.0
2010,"Kayseri, Sivas, Yozgat-TR72",Male,85-89,Urban,1276.0
2010,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir-TR71",Male,85-89,Urban,835.0
2010,"Kocaeli, Sakarya, Düzce, Bolu, Yalova-TR42",Male,85-89,Urban,2302.0
2010,"Konya, Karaman-TR52",Male,85-89,Urban,1386.0
2010,"Malatya, Elazığ, Bingöl, Tunceli-TRB1",Male,85-89,Urban,1118.0
2010,"Manisa, Afyonkarahisar, Kütahya, Uşak-TR33",Male,85-89,Urban,2167.0
2010,"Mardin, Batman, Şırnak, Siirt-TRC3",Male,85-89,Urban,697.0
2010,"Samsun, Tokat, Çorum, Amasya-TR83",Male,85-89,Urban,1484.0
2010,"Şanlıurfa, Diyarbakır-TRC2",Male,85-89,Urban,991.0
2010,"Tekirdağ, Edirne, Kırklareli-TR21",Male,85-89,Urban,1161.0
2010,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane-TR90",Male,85-89,Urban,1237.0
2010,"Van, Muş, Bitlis, Hakkari-TRB2",Male,85-89,Urban,660.0
2010,"Zonguldak, Karabük, Bartın-TR81",Male,85-89,Urban,493.0
2011,"Adana, Mersin-TR62",Male,85-89,Urban,2383.0
2011,"Ağrı, Kars, Iğdır, Ardahan-TRA2",Male,85-89,Urban,441.0
2011,Ankara-TR51,Male,85-89,Urban,5311.0
2011,"Antalya, Isparta, Burdur-TR61",Male,85-89,Urban,1761.0
2011,"Aydın, Denizli, Muğla-TR32",Male,85-89,Urban,2025.0
2011,"Balıkesir, Çanakkale-TR22",Male,85-89,Urban,1513.0
2011,"Bursa, Eskişehir, Bilecik-TR41",Male,85-89,Urban,3635.0
2011,"Erzurum, Erzincan, Bayburt-TRA1",Male,85-89,Urban,706.0
2011,"Gaziantep, Adıyaman, Kilis-TRC1",Male,85-89,Urban,1185.0
2011,"Hatay, Kahramanmaraş, Osmaniye-TR63",Male,85-89,Urban,1449.0
2011,İstanbul-TR10,Male,85-89,Urban,12799.0
2011,İzmir-TR31,Male,85-89,Urban,5431.0
2011,"Kastamonu, Çankırı, Sinop-TR82",Male,85-89,Urban,785.0
2011,"Kayseri, Sivas, Yozgat-TR72",Male,85-89,Urban,1562.0
2011,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir-TR71",Male,85-89,Urban,962.0
2011,"Kocaeli, Sakarya, Düzce, Bolu, Yalova-TR42",Male,85-89,Urban,2650.0
2011,"Konya, Karaman-TR52",Male,85-89,Urban,1678.0
2011,"Malatya, Elazığ, Bingöl, Tunceli-TRB1",Male,85-89,Urban,1272.0
2011,"Manisa, Afyonkarahisar, Kütahya, Uşak-TR33",Male,85-89,Urban,2335.0
2011,"Mardin, Batman, Şırnak, Siirt-TRC3",Male,85-89,Urban,762.0
2011,"Samsun, Tokat, Çorum, Amasya-TR83",Male,85-89,Urban,1785.0
2011,"Şanlıurfa, Diyarbakır-TRC2",Male,85-89,Urban,1100.0
2011,"Tekirdağ, Edirne, Kırklareli-TR21",Male,85-89,Urban,1262.0
2011,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane-TR90",Male,85-89,Urban,1490.0
2011,"Van, Muş, Bitlis, Hakkari-TRB2",Male,85-89,Urban,641.0
2011,"Zonguldak, Karabük, Bartın-TR81",Male,85-89,Urban,587.0
2012,"Adana, Mersin-TR62",Male,85-89,Urban,2715.0
2012,"Ağrı, Kars, Iğdır, Ardahan-TRA2",Male,85-89,Urban,431.0
2012,Ankara-TR51,Male,85-89,Urban,6133.0
2012,"Antalya, Isparta, Burdur-TR61",Male,85-89,Urban,2074.0
2012,"Aydın, Denizli, Muğla-TR32",Male,85-89,Urban,2344.0
2012,"Balıkesir, Çanakkale-TR22",Male,85-89,Urban,1674.0
2012,"Bursa, Eskişehir, Bilecik-TR41",Male,85-89,Urban,4007.0
2012,"Erzurum, Erzincan, Bayburt-TRA1",Male,85-89,Urban,774.0
2012,"Gaziantep, Adıyaman, Kilis-TRC1",Male,85-89,Urban,1367.0
2012,"Hatay, Kahramanmaraş, Osmaniye-TR63",Male,85-89,Urban,1651.0
2012,İstanbul-TR10,Male,85-89,Urban,14200.0
2012,İzmir-TR31,Male,85-89,Urban,5851.0
2012,"Kastamonu, Çankırı, Sinop-TR82",Male,85-89,Urban,929.0
2012,"Kayseri, Sivas, Yozgat-TR72",Male,85-89,Urban,1819.0
2012,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir-TR71",Male,85-89,Urban,1168.0
2012,"Kocaeli, Sakarya, Düzce, Bolu, Yalova-TR42",Male,85-89,Urban,3009.0
2012,"Konya, Karaman-TR52",Male,85-89,Urban,1933.0
2012,"Malatya, Elazığ, Bingöl, Tunceli-TRB1",Male,85-89,Urban,1355.0
2012,"Manisa, Afyonkarahisar, Kütahya, Uşak-TR33",Male,85-89,Urban,2580.0
2012,"Mardin, Batman, Şırnak, Siirt-TRC3",Male,85-89,Urban,814.0
2012,"Samsun, Tokat, Çorum, Amasya-TR83",Male,85-89,Urban,2022.0
2012,"Şanlıurfa, Diyarbakır-TRC2",Male,85-89,Urban,1173.0
2012,"Tekirdağ, Edirne, Kırklareli-TR21",Male,85-89,Urban,1337.0
2012,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane-TR90",Male,85-89,Urban,1808.0
2012,"Van, Muş, Bitlis, Hakkari-TRB2",Male,85-89,Urban,634.0
2012,"Zonguldak, Karabük, Bartın-TR81",Male,85-89,Urban,701.0
2013,"Adana, Mersin-TR62",Male,85-89,Urban,4641.0
2013,"Ağrı, Kars, Iğdır, Ardahan-TRA2",Male,85-89,Urban,438.0
2013,Ankara-TR51,Male,85-89,Urban,7125.0
2013,"Antalya, Isparta, Burdur-TR61",Male,85-89,Urban,3644.0
2013,"Aydın, Denizli, Muğla-TR32",Male,85-89,Urban,6039.0
2013,"Balıkesir, Çanakkale-TR22",Male,85-89,Urban,3665.0
2013,"Bursa, Eskişehir, Bilecik-TR41",Male,85-89,Urban,5656.0
2013,"Erzurum, Erzincan, Bayburt-TRA1",Male,85-89,Urban,1333.0
2013,"Gaziantep, Adıyaman, Kilis-TRC1",Male,85-89,Urban,1898.0
2013,"Hatay, Kahramanmaraş, Osmaniye-TR63",Male,85-89,Urban,3768.0
2013,İstanbul-TR10,Male,85-89,Urban,15231.0
2013,İzmir-TR31,Male,85-89,Urban,7273.0
2013,"Kastamonu, Çankırı, Sinop-TR82",Male,85-89,Urban,963.0
2013,"Kayseri, Sivas, Yozgat-TR72",Male,85-89,Urban,2441.0
2013,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir-TR71",Male,85-89,Urban,1263.0
2013,"Kocaeli, Sakarya, Düzce, Bolu, Yalova-TR42",Male,85-89,Urban,4185.0
2013,"Konya, Karaman-TR52",Male,85-89,Urban,3541.0
2013,"Malatya, Elazığ, Bingöl, Tunceli-TRB1",Male,85-89,Urban,1987.0
2013,"Manisa, Afyonkarahisar, Kütahya, Uşak-TR33",Male,85-89,Urban,3959.0
2013,"Mardin, Batman, Şırnak, Siirt-TRC3",Male,85-89,Urban,1277.0
2013,"Samsun, Tokat, Çorum, Amasya-TR83",Male,85-89,Urban,3156.0
2013,"Şanlıurfa, Diyarbakır-TRC2",Male,85-89,Urban,2072.0
2013,"Tekirdağ, Edirne, Kırklareli-TR21",Male,85-89,Urban,2160.0
2013,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane-TR90",Male,85-89,Urban,3970.0
2013,"Van, Muş, Bitlis, Hakkari-TRB2",Male,85-89,Urban,855.0
2013,"Zonguldak, Karabük, Bartın-TR81",Male,85-89,Urban,829.0
2014,"Adana, Mersin-TR62",Male,85-89,Urban,4926.0
2014,"Ağrı, Kars, Iğdır, Ardahan-TRA2",Male,85-89,Urban,437.0
2014,Ankara-TR51,Male,85-89,Urban,7255.0
2014,"Antalya, Isparta, Burdur-TR61",Male,85-89,Urban,3970.0
2014,"Aydın, Denizli, Muğla-TR32",Male,85-89,Urban,6738.0
2014,"Balıkesir, Çanakkale-TR22",Male,85-89,Urban,3996.0
2014,"Bursa, Eskişehir, Bilecik-TR41",Male,85-89,Urban,5993.0
2014,"Erzurum, Erzincan, Bayburt-TRA1",Male,85-89,Urban,1399.0
2014,"Gaziantep, Adıyaman, Kilis-TRC1",Male,85-89,Urban,2041.0
2014,"Hatay, Kahramanmaraş, Osmaniye-TR63",Male,85-89,Urban,4122.0
2014,İstanbul-TR10,Male,85-89,Urban,15445.0
2014,İzmir-TR31,Male,85-89,Urban,7753.0
2014,"Kastamonu, Çankırı, Sinop-TR82",Male,85-89,Urban,985.0
2014,"Kayseri, Sivas, Yozgat-TR72",Male,85-89,Urban,2675.0
2014,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir-TR71",Male,85-89,Urban,1324.0
2014,"Kocaeli, Sakarya, Düzce, Bolu, Yalova-TR42",Male,85-89,Urban,4532.0
2014,"Konya, Karaman-TR52",Male,85-89,Urban,3713.0
2014,"Malatya, Elazığ, Bingöl, Tunceli-TRB1",Male,85-89,Urban,2032.0
2014,"Manisa, Afyonkarahisar, Kütahya, Uşak-TR33",Male,85-89,Urban,4266.0
2014,"Mardin, Batman, Şırnak, Siirt-TRC3",Male,85-89,Urban,1309.0
2014,"Samsun, Tokat, Çorum, Amasya-TR83",Male,85-89,Urban,3560.0
2014,"Şanlıurfa, Diyarbakır-TRC2",Male,85-89,Urban,2129.0
2014,"Tekirdağ, Edirne, Kırklareli-TR21",Male,85-89,Urban,2439.0
2014,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane-TR90",Male,85-89,Urban,4670.0
2014,"Van, Muş, Bitlis, Hakkari-TRB2",Male,85-89,Urban,818.0
2014,"Zonguldak, Karabük, Bartın-TR81",Male,85-89,Urban,926.0
2015,"Adana, Mersin-TR62",Male,85-89,Urban,5381.0
2015,"Ağrı, Kars, Iğdır, Ardahan-TRA2",Male,85-89,Urban,490.0
2015,Ankara-TR51,Male,85-89,Urban,7891.0
2015,"Antalya, Isparta, Burdur-TR61",Male,85-89,Urban,4358.0
2015,"Aydın, Denizli, Muğla-TR32",Male,85-89,Urban,7120.0
2015,"Balıkesir, Çanakkale-TR22",Male,85-89,Urban,4044.0
2015,"Bursa, Eskişehir, Bilecik-TR41",Male,85-89,Urban,6288.0
2015,"Erzurum, Erzincan, Bayburt-TRA1",Male,85-89,Urban,1439.0
2015,"Gaziantep, Adıyaman, Kilis-TRC1",Male,85-89,Urban,2319.0
2015,"Hatay, Kahramanmaraş, Osmaniye-TR63",Male,85-89,Urban,4619.0
2015,İstanbul-TR10,Male,85-89,Urban,16489.0
2015,İzmir-TR31,Male,85-89,Urban,8134.0
2015,"Kastamonu, Çankırı, Sinop-TR82",Male,85-89,Urban,1006.0
2015,"Kayseri, Sivas, Yozgat-TR72",Male,85-89,Urban,2962.0
2015,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir-TR71",Male,85-89,Urban,1411.0
2015,"Kocaeli, Sakarya, Düzce, Bolu, Yalova-TR42",Male,85-89,Urban,4921.0
2015,"Konya, Karaman-TR52",Male,85-89,Urban,3913.0
2015,"Malatya, Elazığ, Bingöl, Tunceli-TRB1",Male,85-89,Urban,2260.0
2015,"Manisa, Afyonkarahisar, Kütahya, Uşak-TR33",Male,85-89,Urban,4506.0
2015,"Mardin, Batman, Şırnak, Siirt-TRC3",Male,85-89,Urban,1466.0
2015,"Samsun, Tokat, Çorum, Amasya-TR83",Male,85-89,Urban,4084.0
2015,"Şanlıurfa, Diyarbakır-TRC2",Male,85-89,Urban,2335.0
2015,"Tekirdağ, Edirne, Kırklareli-TR21",Male,85-89,Urban,2542.0
2015,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane-TR90",Male,85-89,Urban,5275.0
2015,"Van, Muş, Bitlis, Hakkari-TRB2",Male,85-89,Urban,877.0
2015,"Zonguldak, Karabük, Bartın-TR81",Male,85-89,Urban,1001.0
2016,"Adana, Mersin-TR62",Male,85-89,Urban,5729.0
2016,"Ağrı, Kars, Iğdır, Ardahan-TRA2",Male,85-89,Urban,563.0
2016,Ankara-TR51,Male,85-89,Urban,8198.0
2016,"Antalya, Isparta, Burdur-TR61",Male,85-89,Urban,4646.0
2016,"Aydın, Denizli, Muğla-TR32",Male,85-89,Urban,7578.0
2016,"Balıkesir, Çanakkale-TR22",Male,85-89,Urban,4218.0
2016,"Bursa, Eskişehir, Bilecik-TR41",Male,85-89,Urban,6491.0
2016,"Erzurum, Erzincan, Bayburt-TRA1",Male,85-89,Urban,1598.0
2016,"Gaziantep, Adıyaman, Kilis-TRC1",Male,85-89,Urban,2421.0
2016,"Hatay, Kahramanmaraş, Osmaniye-TR63",Male,85-89,Urban,5010.0
2016,İstanbul-TR10,Male,85-89,Urban,17347.0
2016,İzmir-TR31,Male,85-89,Urban,8395.0
2016,"Kastamonu, Çankırı, Sinop-TR82",Male,85-89,Urban,1025.0
2016,"Kayseri, Sivas, Yozgat-TR72",Male,85-89,Urban,3154.0
2016,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir-TR71",Male,85-89,Urban,1431.0
2016,"Kocaeli, Sakarya, Düzce, Bolu, Yalova-TR42",Male,85-89,Urban,5100.0
2016,"Konya, Karaman-TR52",Male,85-89,Urban,4166.0
2016,"Malatya, Elazığ, Bingöl, Tunceli-TRB1",Male,85-89,Urban,2442.0
2016,"Manisa, Afyonkarahisar, Kütahya, Uşak-TR33",Male,85-89,Urban,4794.0
2016,"Mardin, Batman, Şırnak, Siirt-TRC3",Male,85-89,Urban,1607.0
2016,"Samsun, Tokat, Çorum, Amasya-TR83",Male,85-89,Urban,4377.0
2016,"Şanlıurfa, Diyarbakır-TRC2",Male,85-89,Urban,2471.0
2016,"Tekirdağ, Edirne, Kırklareli-TR21",Male,85-89,Urban,2755.0
2016,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane-TR90",Male,85-89,Urban,5807.0
2016,"Van, Muş, Bitlis, Hakkari-TRB2",Male,85-89,Urban,978.0
2016,"Zonguldak, Karabük, Bartın-TR81",Male,85-89,Urban,1019.0
